@relation covid_cases

@attribute id numeric
@attribute Date date 'yyyy-MM-dd'
@attribute phu_name {'ALGOMA DISTRICT','BRANT COUNTY','CHATHAM-KENT','CITY OF HAMILTON','CITY OF OTTAWA','DURHAM REGION','EASTERN ONTARIO','GREY BRUCE','HALDIMAND-NORFOLK','HALIBURTON, KAWARTHA, PINE RIDGE','HALTON REGION','HASTINGS & PRINCE EDWARD COUNTIES','HURON PERTH','KINGSTON, FRONTENAC, LENNOX & ADDINGTON','LAMBTON COUNTY','LEEDS, GRENVILLE AND LANARK DISTRICT',MIDDLESEX-LONDON,'NIAGARA REGION','NORTH BAY PARRY SOUND DISTRICT','NORTHWESTERN','OXFORD ELGIN-ST.THOMAS','PEEL REGION','PETERBOROUGH COUNTY-CITY','PORCUPINE','RENFREW COUNTY AND DISTRICT','SIMCOE MUSKOKA DISTRICT','SOUTHWESTERN','SUDBURY AND DISTRICT','THUNDER BAY DISTRICT','TIMISKAMING','TORONTO','UNKNOWN','WATERLOO REGION','WELLINGTON-DUFFERIN-GUELPH','WINDSOR-ESSEX COUNTY','YORK REGION'}
@attribute phu_num numeric
@attribute active_cases numeric
@attribute resolved_cases numeric
@attribute deaths numeric

@data
299,2020-04-09,'SUDBURY AND DISTRICT',2261,9,16,1
300,2020-04-09,'THUNDER BAY DISTRICT',2262,13,5,0
301,2020-04-09,'TIMISKAMING',2263,4,3,0
302,2020-04-09,'TORONTO',3895,852,532,48
303,2020-04-09,'WATERLOO REGION',2265,104,79,4
304,2020-04-09,'WELLINGTON-DUFFERIN-GUELPH',2266,89,35,1
305,2020-04-09,'WINDSOR-ESSEX COUNTY',2268,159,60,5
306,2020-04-09,'YORK REGION',2270,294,236,23
307,2020-04-10,'ALGOMA DISTRICT',2226,2,7,0
308,2020-04-10,'BRANT COUNTY',2227,20,40,1
309,2020-04-10,'CHATHAM-KENT',2240,6,11,1
310,2020-04-10,'CITY OF HAMILTON',2237,72,124,6
311,2020-04-10,'CITY OF OTTAWA',2251,202,264,6
312,2020-04-10,'DURHAM REGION',2230,140,148,19
313,2020-04-10,'EASTERN ONTARIO',2258,18,34,0
314,2020-04-10,'GREY BRUCE',2233,18,13,0
315,2020-04-10,'HALDIMAND-NORFOLK',2234,73,23,10
316,2020-04-10,'HALIBURTON, KAWARTHA, PINE RIDGE',2235,23,69,18
317,2020-04-10,'HALTON REGION',2236,112,137,9
318,2020-04-10,'HASTINGS & PRINCE EDWARD COUNTIES',2238,12,11,1
319,2020-04-10,'HURON PERTH',5183,20,8,1
320,2020-04-10,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON',2241,13,39,0
321,2020-04-10,'LAMBTON COUNTY',2242,65,26,9
322,2020-04-10,'LEEDS, GRENVILLE AND LANARK DISTRICT',2243,102,36,8
323,2020-04-10,'MIDDLESEX-LONDON',2244,109,53,8
324,2020-04-10,'NIAGARA REGION',2246,91,95,12
325,2020-04-10,'NORTH BAY PARRY SOUND DISTRICT',2247,2,4,0
326,2020-04-10,'NORTHWESTERN',2249,1,8,0
327,2020-04-10,'OXFORD ELGIN-ST.THOMAS',4913,13,13,2
328,2020-04-10,'PEEL REGION',2253,575,222,14
329,2020-04-10,'PETERBOROUGH COUNTY-CITY',2255,14,36,0
330,2020-04-10,'PORCUPINE',2256,21,15,2
331,2020-04-10,'RENFREW COUNTY AND DISTRICT',2257,5,6,1
332,2020-04-10,'SIMCOE MUSKOKA DISTRICT',2260,64,51,5
333,2020-04-10,'SUDBURY AND DISTRICT',2261,8,19,1
334,2020-04-10,'THUNDER BAY DISTRICT',2262,15,7,0
335,2020-04-10,'TIMISKAMING',2263,4,3,0
336,2020-04-10,'TORONTO',3895,947,582,52
337,2020-04-10,'WATERLOO REGION',2265,99,91,5
338,2020-04-10,'WELLINGTON-DUFFERIN-GUELPH',2266,90,40,1
339,2020-04-10,'WINDSOR-ESSEX COUNTY',2268,175,71,6
340,2020-04-10,'YORK REGION',2270,310,268,24
341,2020-04-11,'ALGOMA DISTRICT',2226,3,7,0
342,2020-04-11,'BRANT COUNTY',2227,21,42,1
343,2020-04-11,'CHATHAM-KENT',2240,6,11,1
344,2020-04-11,'CITY OF HAMILTON',2237,76,131,6
345,2020-04-11,'CITY OF OTTAWA',2251,208,286,8
346,2020-04-11,'DURHAM REGION',2230,137,165,20
347,2020-04-11,'EASTERN ONTARIO',2258,17,38,0
348,2020-04-11,'GREY BRUCE',2233,19,13,0
349,2020-04-11,'HALDIMAND-NORFOLK',2234,71,28,10
350,2020-04-11,'HALIBURTON, KAWARTHA, PINE RIDGE',2235,29,74,18
351,2020-04-11,'HALTON REGION',2236,109,147,10
352,2020-04-11,'HASTINGS & PRINCE EDWARD COUNTIES',2238,12,12,1
353,2020-04-11,'HURON PERTH',5183,18,10,1
354,2020-04-11,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON',2241,7,45,0
355,2020-04-11,'LAMBTON COUNTY',2242,61,33,9
356,2020-04-11,'LEEDS, GRENVILLE AND LANARK DISTRICT',2243,108,39,10
357,2020-04-11,'MIDDLESEX-LONDON',2244,120,57,8
358,2020-04-11,'NIAGARA REGION',2246,90,102,15
359,2020-04-11,'NORTH BAY PARRY SOUND DISTRICT',2247,3,4,0
360,2020-04-11,'NORTHWESTERN',2249,0,9,0
361,2020-04-11,'OXFORD ELGIN-ST.THOMAS',4913,12,14,2
362,2020-04-11,'PEEL REGION',2253,603,257,15
363,2020-04-11,'PETERBOROUGH COUNTY-CITY',2255,15,36,0
364,2020-04-11,'PORCUPINE',2256,17,19,2
365,2020-04-11,'RENFREW COUNTY AND DISTRICT',2257,4,7,1
366,2020-04-11,'SIMCOE MUSKOKA DISTRICT',2260,69,62,6
367,2020-04-11,'SUDBURY AND DISTRICT',2261,6,22,1
368,2020-04-11,'THUNDER BAY DISTRICT',2262,13,11,0
369,2020-04-11,'TIMISKAMING',2263,3,4,0
370,2020-04-11,'TORONTO',3895,999,636,69
371,2020-04-11,'WATERLOO REGION',2265,90,105,6
372,2020-04-11,'WELLINGTON-DUFFERIN-GUELPH',2266,87,43,2
373,2020-04-11,'WINDSOR-ESSEX COUNTY',2268,185,80,7
374,2020-04-11,'YORK REGION',2270,319,309,24
375,2020-04-12,'ALGOMA DISTRICT',2226,3,7,0
376,2020-04-12,'BRANT COUNTY',2227,22,43,1
377,2020-04-12,'CHATHAM-KENT',2240,7,11,1
378,2020-04-12,'CITY OF HAMILTON',2237,79,140,8
379,2020-04-12,'CITY OF OTTAWA',2251,226,302,8
380,2020-04-12,'DURHAM REGION',2230,132,180,20
381,2020-04-12,'EASTERN ONTARIO',2258,18,39,0
382,2020-04-12,'GREY BRUCE',2233,19,15,0
383,2020-04-12,'HALDIMAND-NORFOLK',2234,80,31,10
384,2020-04-12,'HALIBURTON, KAWARTHA, PINE RIDGE',2235,29,81,18
385,2020-04-12,'HALTON REGION',2236,111,154,10
386,2020-04-12,'HASTINGS & PRINCE EDWARD COUNTIES',2238,10,15,1
387,2020-04-12,'HURON PERTH',5183,18,11,1
388,2020-04-12,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON',2241,5,48,0
389,2020-04-12,'LAMBTON COUNTY',2242,60,40,10
390,2020-04-12,'LEEDS, GRENVILLE AND LANARK DISTRICT',2243,128,46,10
391,2020-04-12,'MIDDLESEX-LONDON',2244,116,74,9
392,2020-04-12,'NIAGARA REGION',2246,94,110,20
393,2020-04-12,'NORTH BAY PARRY SOUND DISTRICT',2247,4,4,0
394,2020-04-12,'NORTHWESTERN',2249,0,9,0
395,2020-04-12,'OXFORD ELGIN-ST.THOMAS',4913,15,15,2
396,2020-04-12,'PEEL REGION',2253,636,284,17
397,2020-04-12,'PETERBOROUGH COUNTY-CITY',2255,13,38,0
398,2020-04-12,'PORCUPINE',2256,15,23,2
399,2020-04-12,'RENFREW COUNTY AND DISTRICT',2257,5,8,1
400,2020-04-12,'SIMCOE MUSKOKA DISTRICT',2260,64,67,7
401,2020-04-12,'SUDBURY AND DISTRICT',2261,5,24,1
402,2020-04-12,'THUNDER BAY DISTRICT',2262,11,13,0
403,2020-04-12,'TIMISKAMING',2263,3,4,0
404,2020-04-12,'TORONTO',3895,1065,689,76
405,2020-04-12,'WATERLOO REGION',2265,89,113,6
406,2020-04-12,'WELLINGTON-DUFFERIN-GUELPH',2266,83,47,2
407,2020-04-12,'WINDSOR-ESSEX COUNTY',2268,190,89,7
408,2020-04-12,'YORK REGION',2270,299,347,26
409,2020-04-13,'ALGOMA DISTRICT',2226,3,7,0
410,2020-04-13,'BRANT COUNTY',2227,24,43,1
411,2020-04-13,'CHATHAM-KENT',2240,12,12,1
412,2020-04-13,'CITY OF HAMILTON',2237,80,150,8
413,2020-04-13,'CITY OF OTTAWA',2251,234,319,8
414,2020-04-13,'DURHAM REGION',2230,137,193,20
415,2020-04-13,'EASTERN ONTARIO',2258,18,40,0
416,2020-04-13,'GREY BRUCE',2233,19,17,0
417,2020-04-13,'HALDIMAND-NORFOLK',2234,79,36,13
418,2020-04-13,'HALIBURTON, KAWARTHA, PINE RIDGE',2235,28,83,18
419,2020-04-13,'HALTON REGION',2236,118,162,11
420,2020-04-13,'HASTINGS & PRINCE EDWARD COUNTIES',2238,10,15,1
421,2020-04-13,'HURON PERTH',5183,18,11,2
422,2020-04-13,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON',2241,2,51,0
423,2020-04-13,'LAMBTON COUNTY',2242,62,43,10
424,2020-04-13,'LEEDS, GRENVILLE AND LANARK DISTRICT',2243,141,48,12
425,2020-04-13,'MIDDLESEX-LONDON',2244,127,85,11
426,2020-04-13,'NIAGARA REGION',2246,93,124,21
427,2020-04-13,'NORTH BAY PARRY SOUND DISTRICT',2247,5,4,0
428,2020-04-13,'NORTHWESTERN',2249,0,9,0
429,2020-04-13,'OXFORD ELGIN-ST.THOMAS',4913,15,16,2
430,2020-04-13,'PEEL REGION',2253,648,323,18
431,2020-04-13,'PETERBOROUGH COUNTY-CITY',2255,13,38,1
432,2020-04-13,'PORCUPINE',2256,12,25,2
433,2020-04-13,'RENFREW COUNTY AND DISTRICT',2257,5,8,1
434,2020-04-13,'SIMCOE MUSKOKA DISTRICT',2260,70,71,7
435,2020-04-13,'SUDBURY AND DISTRICT',2261,8,25,1
436,2020-04-13,'THUNDER BAY DISTRICT',2262,12,15,0
437,2020-04-13,'TIMISKAMING',2263,3,4,0
438,2020-04-13,'TORONTO',3895,1201,721,78
439,2020-04-13,'WATERLOO REGION',2265,90,121,6
440,2020-04-13,'WELLINGTON-DUFFERIN-GUELPH',2266,82,49,2
441,2020-04-13,'WINDSOR-ESSEX COUNTY',2268,180,103,7
442,2020-04-13,'YORK REGION',2270,273,386,29
443,2020-04-14,'ALGOMA DISTRICT',2226,3,7,0
444,2020-04-14,'BRANT COUNTY',2227,22,45,1
445,2020-04-14,'CHATHAM-KENT',2240,11,13,1
446,2020-04-14,'CITY OF HAMILTON',2237,83,154,9
447,2020-04-14,'CITY OF OTTAWA',2251,251,333,8
448,2020-04-14,'DURHAM REGION',2230,162,202,22
449,2020-04-14,'EASTERN ONTARIO',2258,16,45,0
450,2020-04-14,'GREY BRUCE',2233,19,18,0
451,2020-04-14,'HALDIMAND-NORFOLK',2234,63,50,16
452,2020-04-14,'HALIBURTON, KAWARTHA, PINE RIDGE',2235,26,85,18
453,2020-04-14,'HALTON REGION',2236,148,171,11
454,2020-04-14,'HASTINGS & PRINCE EDWARD COUNTIES',2238,10,15,1
455,2020-04-14,'HURON PERTH',5183,15,14,2
456,2020-04-14,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON',2241,3,51,0
457,2020-04-14,'LAMBTON COUNTY',2242,55,52,10
458,2020-04-14,'LEEDS, GRENVILLE AND LANARK DISTRICT',2243,131,51,24
459,2020-04-14,'MIDDLESEX-LONDON',2244,131,99,11
460,2020-04-14,'NIAGARA REGION',2246,93,135,23
461,2020-04-14,'NORTH BAY PARRY SOUND DISTRICT',2247,6,4,0
462,2020-04-14,'NORTHWESTERN',2249,1,9,0
463,2020-04-14,'OXFORD ELGIN-ST.THOMAS',4913,15,17,2
464,2020-04-14,'PEEL REGION',2253,683,343,19
465,2020-04-14,'PETERBOROUGH COUNTY-CITY',2255,12,40,1
466,2020-04-14,'PORCUPINE',2256,12,25,2
467,2020-04-14,'RENFREW COUNTY AND DISTRICT',2257,5,8,1
468,2020-04-14,'SIMCOE MUSKOKA DISTRICT',2260,67,79,7
469,2020-04-14,'SUDBURY AND DISTRICT',2261,9,27,1
470,2020-04-14,'THUNDER BAY DISTRICT',2262,12,20,0
471,2020-04-14,'TIMISKAMING',2263,3,4,0
472,2020-04-14,'TORONTO',3895,1295,760,93
473,2020-04-14,'WATERLOO REGION',2265,87,128,6
474,2020-04-14,'WELLINGTON-DUFFERIN-GUELPH',2266,101,51,2
475,2020-04-14,'WINDSOR-ESSEX COUNTY',2268,191,108,7
476,2020-04-14,'YORK REGION',2270,310,405,36
477,2020-04-15,'ALGOMA DISTRICT',2226,3,7,0
478,2020-04-15,'BRANT COUNTY',2227,21,49,1
479,2020-04-15,'CHATHAM-KENT',2240,11,13,1
480,2020-04-15,'CITY OF HAMILTON',2237,94,160,9
481,2020-04-15,'CITY OF OTTAWA',2251,245,364,9
482,2020-04-15,'DURHAM REGION',2230,198,219,30
483,2020-04-15,'EASTERN ONTARIO',2258,13,48,0
484,2020-04-15,'GREY BRUCE',2233,20,18,0
485,2020-04-15,'HALDIMAND-NORFOLK',2234,69,55,20
486,2020-04-15,'HALIBURTON, KAWARTHA, PINE RIDGE',2235,24,88,18
487,2020-04-15,'HALTON REGION',2236,145,182,11
488,2020-04-15,'HASTINGS & PRINCE EDWARD COUNTIES',2238,8,17,1
489,2020-04-15,'HURON PERTH',5183,14,16,3
490,2020-04-15,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON',2241,2,52,0
491,2020-04-15,'LAMBTON COUNTY',2242,42,64,11
492,2020-04-15,'LEEDS, GRENVILLE AND LANARK DISTRICT',2243,140,59,26
493,2020-04-15,'MIDDLESEX-LONDON',2244,126,111,11
494,2020-04-15,'NIAGARA REGION',2246,105,145,25
495,2020-04-15,'NORTH BAY PARRY SOUND DISTRICT',2247,6,6,0
496,2020-04-15,'NORTHWESTERN',2249,1,9,0
497,2020-04-15,'OXFORD ELGIN-ST.THOMAS',4913,15,18,2
498,2020-04-15,'PEEL REGION',2253,698,402,22
499,2020-04-15,'PETERBOROUGH COUNTY-CITY',2255,12,40,1
500,2020-04-15,'PORCUPINE',2256,7,30,2
501,2020-04-15,'RENFREW COUNTY AND DISTRICT',2257,5,8,1
502,2020-04-15,'SIMCOE MUSKOKA DISTRICT',2260,64,84,8
503,2020-04-15,'SUDBURY AND DISTRICT',2261,8,29,1
504,2020-04-15,'THUNDER BAY DISTRICT',2262,9,23,0
505,2020-04-15,'TIMISKAMING',2263,4,6,0
506,2020-04-15,'TORONTO',3895,1333,834,116
507,2020-04-15,'WATERLOO REGION',2265,78,141,6
508,2020-04-15,'WELLINGTON-DUFFERIN-GUELPH',2266,103,56,3
509,2020-04-15,'WINDSOR-ESSEX COUNTY',2268,216,119,7
510,2020-04-15,'YORK REGION',2270,321,430,40
511,2020-04-16,'ALGOMA DISTRICT',2226,3,7,0
512,2020-04-16,'BRANT COUNTY',2227,19,50,2
513,2020-04-16,'CHATHAM-KENT',2240,9,15,1
514,2020-04-16,'CITY OF HAMILTON',2237,120,162,10
515,2020-04-16,'CITY OF OTTAWA',2251,257,384,9
516,2020-04-16,'DURHAM REGION',2230,200,229,34
517,2020-04-16,'EASTERN ONTARIO',2258,16,48,0
518,2020-04-16,'GREY BRUCE',2233,22,18,0
519,2020-04-16,'HALDIMAND-NORFOLK',2234,64,61,20
520,2020-04-16,'HALIBURTON, KAWARTHA, PINE RIDGE',2235,23,90,18
521,2020-04-16,'HALTON REGION',2236,138,198,11
522,2020-04-16,'HASTINGS & PRINCE EDWARD COUNTIES',2238,9,18,1
523,2020-04-16,'HURON PERTH',5183,13,17,3
524,2020-04-16,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON',2241,2,52,0
525,2020-04-16,'LAMBTON COUNTY',2242,44,71,11
526,2020-04-16,'LEEDS, GRENVILLE AND LANARK DISTRICT',2243,152,68,28
527,2020-04-16,'MIDDLESEX-LONDON',2244,117,119,14
528,2020-04-16,'NIAGARA REGION',2246,131,157,26
529,2020-04-16,'NORTH BAY PARRY SOUND DISTRICT',2247,6,6,0
530,2020-04-16,'NORTHWESTERN',2249,1,9,0
531,2020-04-16,'OXFORD ELGIN-ST.THOMAS',4913,14,20,3
532,2020-04-16,'PEEL REGION',2253,712,456,27
533,2020-04-16,'PETERBOROUGH COUNTY-CITY',2255,10,42,1
534,2020-04-16,'PORCUPINE',2256,9,31,2
535,2020-04-16,'RENFREW COUNTY AND DISTRICT',2257,3,10,1
536,2020-04-16,'SIMCOE MUSKOKA DISTRICT',2260,71,88,10
537,2020-04-16,'SUDBURY AND DISTRICT',2261,8,30,1
538,2020-04-16,'THUNDER BAY DISTRICT',2262,10,24,0
539,2020-04-16,'TIMISKAMING',2263,3,7,0
540,2020-04-16,'TORONTO',3895,1388,901,125
541,2020-04-16,'WATERLOO REGION',2265,77,151,6
542,2020-04-16,'WELLINGTON-DUFFERIN-GUELPH',2266,96,65,6
543,2020-04-16,'WINDSOR-ESSEX COUNTY',2268,254,135,9
544,2020-04-16,'YORK REGION',2270,343,455,44
545,2020-04-17,'ALGOMA DISTRICT',2226,3,8,0
546,2020-04-17,'BRANT COUNTY',2227,15,55,2
547,2020-04-17,'CHATHAM-KENT',2240,8,16,1
548,2020-04-17,'CITY OF HAMILTON',2237,120,170,11
549,2020-04-17,'CITY OF OTTAWA',2251,276,410,16
550,2020-04-17,'DURHAM REGION',2230,222,247,37
551,2020-04-17,'EASTERN ONTARIO',2258,13,52,0
552,2020-04-17,'GREY BRUCE',2233,23,19,0
553,2020-04-17,'HALDIMAND-NORFOLK',2234,62,68,20
554,2020-04-17,'HALIBURTON, KAWARTHA, PINE RIDGE',2235,21,89,19
555,2020-04-17,'HALTON REGION',2236,128,215,12
556,2020-04-17,'HASTINGS & PRINCE EDWARD COUNTIES',2238,7,20,1
557,2020-04-17,'HURON PERTH',5183,11,20,3
558,2020-04-17,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON',2241,2,52,0
559,2020-04-17,'LAMBTON COUNTY',2242,34,80,12
560,2020-04-17,'LEEDS, GRENVILLE AND LANARK DISTRICT',2243,140,82,31
561,2020-04-17,'MIDDLESEX-LONDON',2244,122,136,15
562,2020-04-17,'NIAGARA REGION',2246,150,167,26
563,2020-04-17,'NORTH BAY PARRY SOUND DISTRICT',2247,5,7,0
564,2020-04-17,'NORTHWESTERN',2249,1,9,0
565,2020-04-17,'OXFORD ELGIN-ST.THOMAS',4913,15,20,3
566,2020-04-17,'PEEL REGION',2253,732,497,32
567,2020-04-17,'PETERBOROUGH COUNTY-CITY',2255,8,43,1
568,2020-04-17,'PORCUPINE',2256,10,34,2
569,2020-04-17,'RENFREW COUNTY AND DISTRICT',2257,3,10,1
570,2020-04-17,'SIMCOE MUSKOKA DISTRICT',2260,74,95,11
571,2020-04-17,'SUDBURY AND DISTRICT',2261,8,32,1
572,2020-04-17,'THUNDER BAY DISTRICT',2262,10,26,0
573,2020-04-17,'TIMISKAMING',2263,3,7,0
574,2020-04-17,'TORONTO',3895,1502,1005,149
575,2020-04-17,'WATERLOO REGION',2265,74,157,6
576,2020-04-17,'WELLINGTON-DUFFERIN-GUELPH',2266,87,77,9
577,2020-04-17,'WINDSOR-ESSEX COUNTY',2268,252,151,12
578,2020-04-17,'YORK REGION',2270,350,480,45
579,2020-04-18,'ALGOMA DISTRICT',2226,3,9,0
580,2020-04-18,'BRANT COUNTY',2227,16,56,3
581,2020-04-18,'CHATHAM-KENT',2240,10,18,1
582,2020-04-18,'CITY OF HAMILTON',2237,121,176,12
583,2020-04-18,'CITY OF OTTAWA',2251,288,426,17
584,2020-04-18,'DURHAM REGION',2230,238,259,40
585,2020-04-18,'EASTERN ONTARIO',2258,14,53,0
586,2020-04-18,'GREY BRUCE',2233,22,21,0
587,2020-04-18,'HALDIMAND-NORFOLK',2234,57,77,21
588,2020-04-18,'HALIBURTON, KAWARTHA, PINE RIDGE',2235,16,94,19
589,2020-04-18,'HALTON REGION',2236,130,224,12
590,2020-04-18,'HASTINGS & PRINCE EDWARD COUNTIES',2238,7,22,1
591,2020-04-18,'HURON PERTH',5183,9,22,3
592,2020-04-18,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON',2241,2,52,0
593,2020-04-18,'LAMBTON COUNTY',2242,31,85,13
594,2020-04-18,'LEEDS, GRENVILLE AND LANARK DISTRICT',2243,132,89,32
595,2020-04-18,'MIDDLESEX-LONDON',2244,119,149,16
596,2020-04-18,'NIAGARA REGION',2246,149,179,27
597,2020-04-18,'NORTH BAY PARRY SOUND DISTRICT',2247,3,9,0
598,2020-04-18,'NORTHWESTERN',2249,3,9,0
599,2020-04-18,'OXFORD ELGIN-ST.THOMAS',4913,16,21,3
600,2020-04-18,'PEEL REGION',2253,749,545,34
601,2020-04-18,'PETERBOROUGH COUNTY-CITY',2255,9,45,1
602,2020-04-18,'PORCUPINE',2256,11,35,2
603,2020-04-18,'RENFREW COUNTY AND DISTRICT',2257,3,10,1
604,2020-04-18,'SIMCOE MUSKOKA DISTRICT',2260,72,95,10
605,2020-04-18,'SUDBURY AND DISTRICT',2261,8,32,1
606,2020-04-18,'THUNDER BAY DISTRICT',2262,14,28,0
607,2020-04-18,'TIMISKAMING',2263,3,7,0
608,2020-04-18,'TORONTO',3895,1595,1109,157
609,2020-04-18,'WATERLOO REGION',2265,79,161,6
610,2020-04-18,'WELLINGTON-DUFFERIN-GUELPH',2266,84,83,11
611,2020-04-18,'WINDSOR-ESSEX COUNTY',2268,229,171,24
612,2020-04-18,'YORK REGION',2270,379,504,47
613,2020-04-19,'ALGOMA DISTRICT',2226,2,10,0
614,2020-04-19,'BRANT COUNTY',2227,15,58,3
615,2020-04-19,'CHATHAM-KENT',2240,8,20,1
616,2020-04-19,'CITY OF HAMILTON',2237,113,182,14
617,2020-04-19,'CITY OF OTTAWA',2251,315,442,18
618,2020-04-19,'DURHAM REGION',2230,252,271,48
619,2020-04-19,'EASTERN ONTARIO',2258,13,54,0
620,2020-04-19,'GREY BRUCE',2233,32,25,0
621,2020-04-19,'HALDIMAND-NORFOLK',2234,50,84,23
622,2020-04-19,'HALIBURTON, KAWARTHA, PINE RIDGE',2235,18,94,19
623,2020-04-19,'HALTON REGION',2236,127,234,15
624,2020-04-19,'HASTINGS & PRINCE EDWARD COUNTIES',2238,9,22,1
625,2020-04-19,'HURON PERTH',5183,6,25,3
626,2020-04-19,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON',2241,1,53,0
627,2020-04-19,'LAMBTON COUNTY',2242,28,89,13
628,2020-04-19,'LEEDS, GRENVILLE AND LANARK DISTRICT',2243,130,103,34
629,2020-04-19,'MIDDLESEX-LONDON',2244,129,154,18
630,2020-04-19,'NIAGARA REGION',2246,132,198,31
631,2020-04-19,'NORTH BAY PARRY SOUND DISTRICT',2247,4,9,0
632,2020-04-19,'NORTHWESTERN',2249,3,9,0
633,2020-04-19,'OXFORD ELGIN-ST.THOMAS',4913,16,21,3
634,2020-04-19,'PEEL REGION',2253,785,603,37
635,2020-04-19,'PETERBOROUGH COUNTY-CITY',2255,9,46,1
636,2020-04-19,'PORCUPINE',2256,10,36,2
637,2020-04-19,'RENFREW COUNTY AND DISTRICT',2257,2,11,1
638,2020-04-19,'SIMCOE MUSKOKA DISTRICT',2260,74,101,10
639,2020-04-19,'SUDBURY AND DISTRICT',2261,5,35,1
640,2020-04-19,'THUNDER BAY DISTRICT',2262,18,29,0
641,2020-04-19,'TIMISKAMING',2263,3,7,0
642,2020-04-19,'TORONTO',3895,1715,1203,167
643,2020-04-19,'WATERLOO REGION',2265,72,170,6
644,2020-04-19,'WELLINGTON-DUFFERIN-GUELPH',2266,84,87,11
645,2020-04-19,'WINDSOR-ESSEX COUNTY',2268,224,190,26
646,2020-04-19,'YORK REGION',2270,412,534,47
647,2020-04-20,'ALGOMA DISTRICT',2226,2,10,0
648,2020-04-20,'BRANT COUNTY',2227,14,60,4
649,2020-04-20,'CHATHAM-KENT',2240,8,21,1
650,2020-04-20,'CITY OF HAMILTON',2237,112,193,15
651,2020-04-20,'CITY OF OTTAWA',2251,349,461,20
652,2020-04-20,'DURHAM REGION',2230,286,286,51
653,2020-04-20,'EASTERN ONTARIO',2258,15,54,0
654,2020-04-20,'GREY BRUCE',2233,35,26,0
655,2020-04-20,'HALDIMAND-NORFOLK',2234,47,87,23
656,2020-04-20,'HALIBURTON, KAWARTHA, PINE RIDGE',2235,20,98,19
657,2020-04-20,'HALTON REGION',2236,125,243,16
658,2020-04-20,'HASTINGS & PRINCE EDWARD COUNTIES',2238,11,22,1
659,2020-04-20,'HURON PERTH',5183,7,23,4
660,2020-04-20,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON',2241,2,53,0
661,2020-04-20,'LAMBTON COUNTY',2242,28,91,13
662,2020-04-20,'LEEDS, GRENVILLE AND LANARK DISTRICT',2243,123,113,34
663,2020-04-20,'MIDDLESEX-LONDON',2244,133,159,20
664,2020-04-20,'NIAGARA REGION',2246,123,216,32
665,2020-04-20,'NORTH BAY PARRY SOUND DISTRICT',2247,4,9,0
666,2020-04-20,'NORTHWESTERN',2249,3,9,0
667,2020-04-20,'OXFORD ELGIN-ST.THOMAS',4913,14,25,3
668,2020-04-20,'PEEL REGION',2253,932,635,44
669,2020-04-20,'PETERBOROUGH COUNTY-CITY',2255,7,48,1
670,2020-04-20,'PORCUPINE',2256,10,36,3
671,2020-04-20,'RENFREW COUNTY AND DISTRICT',2257,2,11,1
672,2020-04-20,'SIMCOE MUSKOKA DISTRICT',2260,72,108,10
673,2020-04-20,'SUDBURY AND DISTRICT',2261,6,35,1
674,2020-04-20,'THUNDER BAY DISTRICT',2262,18,29,0
675,2020-04-20,'TIMISKAMING',2263,3,8,0
676,2020-04-20,'TORONTO',3895,1773,1292,176
677,2020-04-20,'WATERLOO REGION',2265,67,180,7
678,2020-04-20,'WELLINGTON-DUFFERIN-GUELPH',2266,91,91,11
679,2020-04-20,'WINDSOR-ESSEX COUNTY',2268,228,204,26
680,2020-04-20,'YORK REGION',2270,415,579,48
681,2020-04-21,'ALGOMA DISTRICT',2226,2,10,0
682,2020-04-21,'BRANT COUNTY',2227,15,62,4
683,2020-04-21,'CHATHAM-KENT',2240,8,22,1
684,2020-04-21,'CITY OF HAMILTON',2237,115,203,16
685,2020-04-21,'CITY OF OTTAWA',2251,370,479,20
686,2020-04-21,'DURHAM REGION',2230,310,299,60
687,2020-04-21,'EASTERN ONTARIO',2258,16,54,0
688,2020-04-21,'GREY BRUCE',2233,30,31,0
689,2020-04-21,'HALDIMAND-NORFOLK',2234,47,90,25
690,2020-04-21,'HALIBURTON, KAWARTHA, PINE RIDGE',2235,19,97,19
691,2020-04-21,'HALTON REGION',2236,116,253,16
692,2020-04-21,'HASTINGS & PRINCE EDWARD COUNTIES',2238,10,23,1
693,2020-04-21,'HURON PERTH',5183,5,27,4
694,2020-04-21,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON',2241,3,53,0
695,2020-04-21,'LAMBTON COUNTY',2242,40,92,14
696,2020-04-21,'LEEDS, GRENVILLE AND LANARK DISTRICT',2243,116,123,37
697,2020-04-21,'MIDDLESEX-LONDON',2244,152,167,22
698,2020-04-21,'NIAGARA REGION',2246,122,226,33
699,2020-04-21,'NORTH BAY PARRY SOUND DISTRICT',2247,4,10,0
