@relation vaccine_by_age_group

@attribute Date date 'yyyy-MM-dd'
@attribute phu_ID numeric
@attribute phu_name {'ALGOMA DISTRICT','BRANT COUNTY','CHATHAM-KENT','CITY OF HAMILTON','CITY OF OTTAWA','DURHAM REGION','EASTERN ONTARIO','GREY BRUCE','HALDIMAND-NORFOLK','HALIBURTON, KAWARTHA, PINE RIDGE','HALTON REGION','HASTINGS & PRINCE EDWARD COUNTIES','HURON PERTH','KINGSTON, FRONTENAC, LENNOX & ADDINGTON','LAMBTON COUNTY','LEEDS, GRENVILLE AND LANARK DISTRICT',MIDDLESEX-LONDON,'NIAGARA REGION','NORTH BAY PARRY SOUND DISTRICT','NORTHWESTERN','OXFORD ELGIN-ST.THOMAS','PEEL REGION','PETERBOROUGH COUNTY-CITY','PORCUPINE','RENFREW COUNTY AND DISTRICT','SIMCOE MUSKOKA DISTRICT','SOUTHWESTERN','SUDBURY AND DISTRICT','THUNDER BAY DISTRICT','TIMISKAMING','TORONTO','UNKNOWN','WATERLOO REGION','WELLINGTON-DUFFERIN-GUELPH','WINDSOR-ESSEX COUNTY','YORK REGION'}
@attribute age_group {'05-11yrs','12-17yrs','18-29yrs','30-39yrs','40-49yrs','50-59yrs','60-69yrs','70-79yrs','80+','Adults_18plus','Ontario_12plus','Ontario_5plus','Undisclosed_or_missing'}
@attribute one_dose_cumulative numeric
@attribute second_dose_cumulative numeric
@attribute fully_vaccinated_cumulative numeric
@attribute total_population numeric
@attribute percent_one_dose numeric
@attribute percent_fully_vac numeric

@data
2021-09-17,2226,'ALGOMA DISTRICT','12-17yrs',4858,4035,0,6504,0.7469,0.6204
2021-09-18,2226,'ALGOMA DISTRICT','12-17yrs',4880,4058,0,6504,0.7503,0.6239
2021-09-19,2226,'ALGOMA DISTRICT','12-17yrs',4901,4108,0,6504,0.7535,0.6316
2021-09-20,2226,'ALGOMA DISTRICT','12-17yrs',4902,4111,0,6504,0.7537,0.6321
2021-09-21,2226,'ALGOMA DISTRICT','12-17yrs',4911,4121,0,6504,0.7551,0.6336
2021-09-22,2226,'ALGOMA DISTRICT','12-17yrs',4934,4163,0,6504,0.7586,0.6401
2021-09-23,2226,'ALGOMA DISTRICT','12-17yrs',4942,4182,0,6504,0.7598,0.643
2021-09-24,2226,'ALGOMA DISTRICT','12-17yrs',4970,4241,0,6504,0.7641,0.6521
2021-09-25,2226,'ALGOMA DISTRICT','12-17yrs',4989,4262,0,6504,0.7671,0.6553
2021-09-26,2226,'ALGOMA DISTRICT','12-17yrs',4992,4271,0,6504,0.7675,0.6567
2021-09-27,2226,'ALGOMA DISTRICT','12-17yrs',4994,4273,0,6504,0.7678,0.657
2021-09-28,2226,'ALGOMA DISTRICT','12-17yrs',4996,4285,0,6504,0.7681,0.6588
2021-09-29,2226,'ALGOMA DISTRICT','12-17yrs',5011,4312,0,6504,0.7704,0.663
2021-09-30,2226,'ALGOMA DISTRICT','12-17yrs',5039,4353,0,6504,0.7748,0.6693
2021-10-01,2226,'ALGOMA DISTRICT','12-17yrs',5046,4357,0,6504,0.7758,0.6699
2021-10-02,2226,'ALGOMA DISTRICT','12-17yrs',5078,4414,0,6504,0.7807,0.6787
2021-10-03,2226,'ALGOMA DISTRICT','12-17yrs',5081,4427,0,6504,0.7812,0.6807
2021-07-27,2226,'ALGOMA DISTRICT','18-29yrs',9843,6817,0,15509,0.6347,0.4396
2021-07-27,2227,'BRANT COUNTY','18-29yrs',15786,11491,0,24059,0.6562,0.4776
2021-07-27,2240,'CHATHAM-KENT','18-29yrs',8121,5803,0,14984,0.542,0.3873
2021-07-27,2237,'CITY OF HAMILTON','18-29yrs',64202,47740,0,100237,0.6405,0.4763
2021-07-27,2251,'CITY OF OTTAWA','18-29yrs',133985,99683,0,186587,0.7181,0.5342
2021-07-27,2230,'DURHAM REGION','18-29yrs',79908,60884,0,114063,0.7006,0.5338
2021-07-27,2258,'EASTERN ONTARIO','18-29yrs',16618,10792,0,27830,0.5971,0.3878
2021-07-27,2233,'GREY BRUCE','18-29yrs',13073,9981,0,22126,0.5908,0.4511
2021-07-27,2234,'HALDIMAND-NORFOLK','18-29yrs',8204,5898,0,15900,0.516,0.371
2021-07-27,2235,'HALIBURTON, KAWARTHA, PINE RIDGE','18-29yrs',14434,9981,0,22520,0.6409,0.4432
2021-07-27,2236,'HALTON REGION','18-29yrs',67071,47708,0,95648,0.7012,0.4988
2021-07-27,2238,'HASTINGS & PRINCE EDWARD COUNTIES','18-29yrs',12917,8219,0,22375,0.5773,0.3673
2021-07-27,5183,'HURON PERTH','18-29yrs',12462,8334,0,20393,0.6111,0.4087
2021-07-27,2241,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON','18-29yrs',24039,17962,0,34068,0.7056,0.5272
2021-07-27,2242,'LAMBTON COUNTY','18-29yrs',11017,7796,0,18558,0.5937,0.4201
2021-07-27,2243,'LEEDS, GRENVILLE AND LANARK DISTRICT','18-29yrs',14798,10422,0,21695,0.6821,0.4804
2021-07-27,2244,'MIDDLESEX-LONDON','18-29yrs',66065,44492,0,88180,0.7492,0.5046
2021-07-27,2246,'NIAGARA REGION','18-29yrs',47183,33554,0,70592,0.6684,0.4753
2021-07-27,2247,'NORTH BAY PARRY SOUND DISTRICT','18-29yrs',10149,7324,0,17552,0.5782,0.4173
2021-07-27,2249,'NORTHWESTERN','18-29yrs',9780,7603,0,13990,0.6991,0.5434
2021-07-27,2253,'PEEL REGION','18-29yrs',238891,165372,0,278974,0.8563,0.5928
2021-07-27,2255,'PETERBOROUGH COUNTY-CITY','18-29yrs',14484,10496,0,21688,0.6678,0.484
2021-07-27,2256,'PORCUPINE','18-29yrs',7968,5709,0,12232,0.6514,0.4667
2021-07-27,2257,'RENFREW COUNTY AND DISTRICT','18-29yrs',8379,6304,0,14861,0.5638,0.4242
2021-07-27,2260,'SIMCOE MUSKOKA DISTRICT','18-29yrs',57032,37370,0,87904,0.6488,0.4251
2021-07-27,4913,'SOUTHWESTERN','18-29yrs',18396,11352,0,30393,0.6053,0.3735
2021-07-27,2261,'SUDBURY AND DISTRICT','18-29yrs',18684,13169,0,29436,0.6347,0.4474
2021-07-27,2262,'THUNDER BAY DISTRICT','18-29yrs',17713,13086,0,22251,0.7961,0.5881
2021-07-27,2263,'TIMISKAMING','18-29yrs',2547,1731,0,4360,0.5842,0.3971
2021-07-27,3895,'TORONTO','18-29yrs',406989,324270,0,585930,0.6946,0.5534
2021-07-27,9999,'UNKNOWN','18-29yrs',1368,153,0,0,0,0
2021-07-27,2265,'WATERLOO REGION','18-29yrs',82096,57797,0,99244,0.8272,0.5824
2021-07-27,2266,'WELLINGTON-DUFFERIN-GUELPH','18-29yrs',34740,25739,0,50230,0.6916,0.5124
2021-07-27,2268,'WINDSOR-ESSEX COUNTY','18-29yrs',47425,35852,0,72405,0.655,0.4952
2021-07-27,2270,'YORK REGION','18-29yrs',137981,112669,0,198762,0.6942,0.5669
2021-07-27,2226,'ALGOMA DISTRICT','30-39yrs',8825,6657,0,12062,0.7316,0.5519
2021-07-27,2227,'BRANT COUNTY','30-39yrs',14596,11379,0,19698,0.741,0.5777
2021-07-27,2240,'CHATHAM-KENT','30-39yrs',7263,5565,0,11594,0.6264,0.48
2021-07-27,2237,'CITY OF HAMILTON','30-39yrs',58384,46685,0,84056,0.6946,0.5554
2021-07-27,2251,'CITY OF OTTAWA','30-39yrs',117137,92928,0,158259,0.7402,0.5872
2021-07-27,2230,'DURHAM REGION','30-39yrs',74864,59694,0,93632,0.7996,0.6375
2021-07-27,2258,'EASTERN ONTARIO','30-39yrs',16726,11909,0,21920,0.763,0.5433
2021-07-27,2233,'GREY BRUCE','30-39yrs',13424,10941,0,17931,0.7486,0.6102
2021-07-27,2234,'HALDIMAND-NORFOLK','30-39yrs',8183,6236,0,11852,0.6905,0.5262
2021-07-27,2235,'HALIBURTON, KAWARTHA, PINE RIDGE','30-39yrs',13614,10059,0,17429,0.7811,0.5771
2021-07-27,2236,'HALTON REGION','30-39yrs',60821,45317,0,80648,0.7542,0.5619
2021-07-27,2238,'HASTINGS & PRINCE EDWARD COUNTIES','30-39yrs',11520,8127,0,17863,0.6449,0.455
2021-07-27,5183,'HURON PERTH','30-39yrs',11220,8111,0,14728,0.7618,0.5507
2021-07-27,2241,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON','30-39yrs',20195,15983,0,29909,0.6752,0.5344
2021-07-27,2242,'LAMBTON COUNTY','30-39yrs',10092,7854,0,14493,0.6963,0.5419
2021-07-27,2243,'LEEDS, GRENVILLE AND LANARK DISTRICT','30-39yrs',14677,11198,0,16449,0.8923,0.6808
2021-07-27,2244,'MIDDLESEX-LONDON','30-39yrs',53561,39221,0,73436,0.7294,0.5341
2021-07-27,2246,'NIAGARA REGION','30-39yrs',39779,30450,0,54175,0.7343,0.5621
2021-07-27,2247,'NORTH BAY PARRY SOUND DISTRICT','30-39yrs',9504,7312,0,14543,0.6535,0.5028
2021-07-27,2249,'NORTHWESTERN','30-39yrs',8188,6764,0,9958,0.8223,0.6793
2021-07-27,2253,'PEEL REGION','30-39yrs',172513,133190,0,235513,0.7325,0.5655
2021-07-27,2255,'PETERBOROUGH COUNTY-CITY','30-39yrs',12682,9939,0,18338,0.6916,0.542
2021-07-27,2256,'PORCUPINE','30-39yrs',6564,5133,0,9754,0.6729,0.5262
2021-07-27,2257,'RENFREW COUNTY AND DISTRICT','30-39yrs',7924,6346,0,13489,0.5874,0.4705
2021-07-27,2260,'SIMCOE MUSKOKA DISTRICT','30-39yrs',53111,37723,0,74380,0.714,0.5072
2021-07-27,4913,'SOUTHWESTERN','30-39yrs',18435,12595,0,24409,0.7553,0.516
2021-07-27,2261,'SUDBURY AND DISTRICT','30-39yrs',15734,11996,0,24368,0.6457,0.4923
2021-07-27,2262,'THUNDER BAY DISTRICT','30-39yrs',14585,11657,0,18511,0.7879,0.6297
2021-07-27,2263,'TIMISKAMING','30-39yrs',2370,1800,0,3297,0.7189,0.546
2021-07-27,3895,'TORONTO','30-39yrs',394658,335115,0,528595,0.7466,0.634
2021-07-27,9999,'UNKNOWN','30-39yrs',977,149,0,0,0,0
2021-07-27,2265,'WATERLOO REGION','30-39yrs',65931,50565,0,84990,0.7758,0.595
2021-07-27,2266,'WELLINGTON-DUFFERIN-GUELPH','30-39yrs',31655,24800,0,42188,0.7503,0.5878
2021-07-27,2268,'WINDSOR-ESSEX COUNTY','30-39yrs',35610,28339,0,48477,0.7346,0.5846
2021-07-27,2270,'YORK REGION','30-39yrs',115080,96542,0,155115,0.7419,0.6224
2021-07-27,2226,'ALGOMA DISTRICT','40-49yrs',9170,7220,0,11665,0.7861,0.6189
2021-07-27,2227,'BRANT COUNTY','40-49yrs',15147,12370,0,18896,0.8016,0.6546
2021-07-27,2240,'CHATHAM-KENT','40-49yrs',8157,6614,0,11350,0.7187,0.5827
2021-07-27,2237,'CITY OF HAMILTON','40-49yrs',53825,44436,0,71673,0.751,0.62
2021-07-27,2251,'CITY OF OTTAWA','40-49yrs',115787,97992,0,134815,0.8589,0.7269
2021-07-27,2230,'DURHAM REGION','40-49yrs',76997,64555,0,93719,0.8216,0.6888
2021-07-27,2258,'EASTERN ONTARIO','40-49yrs',17917,13640,0,23559,0.7605,0.579
2021-07-27,2233,'GREY BRUCE','40-49yrs',13332,11471,0,16555,0.8053,0.6929
2021-07-27,2234,'HALDIMAND-NORFOLK','40-49yrs',8558,6937,0,11715,0.7305,0.5921
2021-07-27,2235,'HALIBURTON, KAWARTHA, PINE RIDGE','40-49yrs',14358,11351,0,17924,0.801,0.6333
2021-07-27,2236,'HALTON REGION','40-49yrs',77300,61263,0,88209,0.8763,0.6945
2021-07-27,2238,'HASTINGS & PRINCE EDWARD COUNTIES','40-49yrs',12816,9642,0,17924,0.715,0.5379
2021-07-27,5183,'HURON PERTH','40-49yrs',11610,8793,0,14709,0.7893,0.5978
2021-07-27,2241,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON','40-49yrs',19065,15978,0,24416,0.7808,0.6544
2021-07-27,2242,'LAMBTON COUNTY','40-49yrs',10224,8307,0,13713,0.7456,0.6058
2021-07-27,2243,'LEEDS, GRENVILLE AND LANARK DISTRICT','40-49yrs',15725,12978,0,18360,0.8565,0.7069
2021-07-27,2244,'MIDDLESEX-LONDON','40-49yrs',49425,39294,0,59863,0.8256,0.6564
2021-07-27,2246,'NIAGARA REGION','40-49yrs',42083,34455,0,52093,0.8078,0.6614
2021-07-27,2247,'NORTH BAY PARRY SOUND DISTRICT','40-49yrs',10210,8289,0,13844,0.7375,0.5987
2021-07-27,2249,'NORTHWESTERN','40-49yrs',7715,6635,0,9699,0.7955,0.6841
2021-07-27,2253,'PEEL REGION','40-49yrs',163810,135887,0,220945,0.7414,0.615
2021-07-27,2255,'PETERBOROUGH COUNTY-CITY','40-49yrs',11716,9660,0,14923,0.7851,0.6473
2021-07-27,2256,'PORCUPINE','40-49yrs',7100,5906,0,9835,0.7219,0.6005
2021-07-27,2257,'RENFREW COUNTY AND DISTRICT','40-49yrs',8145,6902,0,11851,0.6873,0.5824
2021-07-27,2260,'SIMCOE MUSKOKA DISTRICT','40-49yrs',54845,42108,0,72346,0.7581,0.582
2021-07-27,4913,'SOUTHWESTERN','40-49yrs',19342,14544,0,25213,0.7671,0.5768
2021-07-27,2261,'SUDBURY AND DISTRICT','40-49yrs',17588,14285,0,23893,0.7361,0.5979
2021-07-27,2262,'THUNDER BAY DISTRICT','40-49yrs',13983,11728,0,17224,0.8118,0.6809
2021-07-27,2263,'TIMISKAMING','40-49yrs',2586,2167,0,3499,0.7391,0.6194
2021-07-27,3895,'TORONTO','40-49yrs',314398,273938,0,423307,0.7427,0.6471
2021-07-27,9999,'UNKNOWN','40-49yrs',532,117,0,0,0,0
2021-07-27,2265,'WATERLOO REGION','40-49yrs',61042,50190,0,76587,0.797,0.6553
2021-07-27,2266,'WELLINGTON-DUFFERIN-GUELPH','40-49yrs',31332,26272,0,38968,0.804,0.6742
2021-07-27,2268,'WINDSOR-ESSEX COUNTY','40-49yrs',38901,32981,0,50811,0.7656,0.6491
2021-07-27,2270,'YORK REGION','40-49yrs',136750,119752,0,162480,0.8416,0.737
2021-07-27,2226,'ALGOMA DISTRICT','50-59yrs',12702,10450,0,16446,0.7724,0.6354
2021-07-27,2227,'BRANT COUNTY','50-59yrs',17368,14895,0,21321,0.8146,0.6986
2021-07-27,2240,'CHATHAM-KENT','50-59yrs',11392,9677,0,15450,0.7373,0.6263
2021-07-27,2237,'CITY OF HAMILTON','50-59yrs',64223,55282,0,80704,0.7958,0.685
2021-07-27,2251,'CITY OF OTTAWA','50-59yrs',125865,111282,0,139786,0.9004,0.7961
2021-07-27,2230,'DURHAM REGION','50-59yrs',86702,75579,0,104381,0.8306,0.7241
2021-07-27,2258,'EASTERN ONTARIO','50-59yrs',25187,20580,0,32885,0.7659,0.6258
2021-07-27,2233,'GREY BRUCE','50-59yrs',18352,16413,0,24279,0.7559,0.676
2021-07-27,2234,'HALDIMAND-NORFOLK','50-59yrs',12264,10693,0,17361,0.7064,0.6159
2021-07-27,2235,'HALIBURTON, KAWARTHA, PINE RIDGE','50-59yrs',22136,18569,0,30845,0.7177,0.602
2021-07-27,2236,'HALTON REGION','50-59yrs',76151,62744,0,85689,0.8887,0.7322
2021-07-27,2238,'HASTINGS & PRINCE EDWARD COUNTIES','50-59yrs',19057,15402,0,26066,0.7311,0.5909
2021-07-27,5183,'HURON PERTH','50-59yrs',15369,12898,0,19413,0.7917,0.6644
2021-07-27,2241,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON','50-59yrs',24399,21159,0,29814,0.8184,0.7097
2021-07-27,2242,'LAMBTON COUNTY','50-59yrs',13217,11169,0,18136,0.7288,0.6158
2021-07-27,2243,'LEEDS, GRENVILLE AND LANARK DISTRICT','50-59yrs',23115,19996,0,28235,0.8187,0.7082
2021-07-27,2244,'MIDDLESEX-LONDON','50-59yrs',54880,46334,0,66854,0.8209,0.6931
2021-07-27,2246,'NIAGARA REGION','50-59yrs',54976,47028,0,70296,0.7821,0.669
2021-07-27,2247,'NORTH BAY PARRY SOUND DISTRICT','50-59yrs',14951,12861,0,20038,0.7461,0.6418
2021-07-27,2249,'NORTHWESTERN','50-59yrs',9176,8158,0,11842,0.7749,0.6889
2021-07-27,2253,'PEEL REGION','50-59yrs',180492,158374,0,217659,0.8292,0.7276
2021-07-27,2255,'PETERBOROUGH COUNTY-CITY','50-59yrs',15171,13079,0,20821,0.7286,0.6282
2021-07-27,2256,'PORCUPINE','50-59yrs',9575,8426,0,11988,0.7987,0.7029
2021-07-27,2257,'RENFREW COUNTY AND DISTRICT','50-59yrs',11874,10519,0,15489,0.7666,0.6791
2021-07-27,2260,'SIMCOE MUSKOKA DISTRICT','50-59yrs',70017,57091,0,92219,0.7592,0.6191
2021-07-27,4913,'SOUTHWESTERN','50-59yrs',23773,19312,0,29933,0.7942,0.6452
2021-07-27,2261,'SUDBURY AND DISTRICT','50-59yrs',22927,19653,0,28981,0.7911,0.6781
2021-07-27,2262,'THUNDER BAY DISTRICT','50-59yrs',17889,15686,0,20955,0.8537,0.7486
2021-07-27,2263,'TIMISKAMING','50-59yrs',3622,3169,0,4828,0.7501,0.6563
